,plot,UID,species,year,dbh,basal
3825.2011,H11,H11T47,Streblus elongatus,2011,NA,NA
3826.2011,H11,H11T48,Archidendron clypearia,2011,NA,NA
3827.2011,H11,H11T48B,Archidendron clypearia,2011,NA,NA
3828.2011,H11,H11T49,Ardisia teysmanniana,2011,NA,NA
3829.2011,H11,H11T50,Streblus elongatus,2011,NA,NA
3830.2011,H11,H11T51,Macaranga bancana,2011,NA,NA
3831.2011,H11,H11T52,Streblus elongatus,2011,NA,NA
3832.2011,H11,H11T53,Ixonanthes icosandra,2011,NA,NA
3833.2011,H11,H11T54,Streblus elongatus,2011,NA,NA
3834.2011,H11,H11T55,Streblus elongatus,2011,NA,NA
3835.2011,H11,H11T56,Santiria laevigata,2011,NA,NA
3836.2011,H11,H11T57,Aquilaria malaccensis,2011,NA,NA
3837.2011,H11,H11T58,Canarium pilosum,2011,NA,NA
3838.2011,H11,H11T59,Calophyllum teysmannii,2011,NA,NA
3839.2011,H11,H11T60,Streblus elongatus,2011,NA,NA
3840.2011,H11,H11T61,Macaranga gigantea,2011,NA,NA
3841.2011,H11,H11T62,Santiria laevigata,2011,NA,NA
3842.2011,H11,H11T63,Syzygium lineatum,2011,NA,NA
3843.2011,H11,H11T63B,Syzygium lineatum,2011,NA,NA
3844.2011,H11,H11T63C,Syzygium lineatum,2011,NA,NA
3845.2011,H11,H11T63D,Syzygium lineatum,2011,NA,NA
3846.2011,H11,H11T63E,Syzygium lineatum,2011,NA,NA
3847.2011,H11,H11T63F,Syzygium lineatum,2011,NA,NA
3848.2011,H11,H11T63G,Syzygium lineatum,2011,NA,NA
3849.2011,H11,H11T63H,Syzygium lineatum,2011,NA,NA
3850.2011,H11,H11T63I,Syzygium lineatum,2011,NA,NA
3851.2011,H11,H11T63J,Syzygium lineatum,2011,NA,NA
3852.2011,H11,H11T63K,Syzygium lineatum,2011,NA,NA
3853.2011,H11,H11T63L,Syzygium lineatum,2011,NA,NA
3854.2011,H11,H11T63M,Syzygium lineatum,2011,NA,NA
3855.2011,H11,H11T64,Macaranga conifera,2011,NA,NA
3856.2011,H11,H11T65,Palaquium obovatum,2011,NA,NA
3857.2011,H11,H11T66,Archidendron clypearia,2011,NA,NA
3858.2011,H11,H11T67,Pimelodendron griffithianum,2011,NA,NA
3859.2011,H11,H11T68,Archidendron clypearia,2011,NA,NA
3860.2011,H11,H11T69,Croton oblongus,2011,NA,NA
3861.2011,H11,H11T69B,Croton oblongus,2011,NA,NA
3862.2011,H11,H11T69C,Croton oblongus,2011,NA,NA
3863.2011,H11,H11T69D,Croton oblongus,2011,NA,NA
3864.2011,H11,H11T70,Timonius wallichianus,2011,NA,NA
3865.2011,H11,H11T71,Rhodamnia cinerea,2011,NA,NA
3866.2011,H11,H11T71B,Rhodamnia cinerea,2011,NA,NA
3867.2011,H11,H11T72,Santiria laevigata,2011,NA,NA
3868.2011,H11,H11T73,Macaranga gigantea,2011,NA,NA
3869.2011,H11,H11T74,Elaeocarpus mastersii,2011,NA,NA
3870.2011,H11,H11T74B,Elaeocarpus mastersii,2011,NA,NA
3871.2011,H11,H11T75,Archidendron clypearia,2011,NA,NA
3872.2011,H11,H11T76,Palaquium obovatum,2011,NA,NA
3873.2011,H11,H11T77,Macaranga bancana,2011,NA,NA
3874.2011,H11,H11T78,Canarium pilosum,2011,NA,NA
3875.2011,H11,H11T79,Macaranga bancana,2011,NA,NA
3876.2011,H11,H11T80,Ixonanthes icosandra,2011,NA,NA
3877.2011,H11,H11T81,Macaranga conifera,2011,NA,NA
3878.2011,H11,H11T82,Archidendron clypearia,2011,NA,NA
3879.2011,H11,H11T83,Macaranga gigantea,2011,NA,NA
3880.2011,H11,H11T84,Macaranga gigantea,2011,NA,NA
3881.2011,H11,H11T85,Macaranga conifera,2011,NA,NA
3882.2011,H11,H11T86,Macaranga conifera,2011,NA,NA
3883.2011,H11,H11T87,Macaranga conifera,2011,NA,NA
3884.2011,H11,H11T88,Macaranga conifera,2011,NA,NA
3885.2011,H11,H11T89,Macaranga gigantea,2011,NA,NA
3886.2011,H11,H11T90,Macaranga conifera,2011,NA,NA
3887.2011,H11,H11T91,Macaranga gigantea,2011,NA,NA
3888.2011,H11,H11T92,Macaranga bancana,2011,NA,NA
3889.2011,H11,H11T93,Archidendron clypearia,2011,NA,NA
3890.2011,H11,H11T94,Macaranga gigantea,2011,NA,NA
3891.2011,H11,H11T94B,Macaranga gigantea,2011,NA,NA
3892.2011,H11,H11T94C,Macaranga gigantea,2011,NA,NA
3893.2011,H11,H11T95,Melastoma malabathricum,2011,NA,NA
3894.2011,H11,H11T95B,Melastoma malabathricum,2011,NA,NA
3895.2011,H11,H11T95C,Melastoma malabathricum,2011,NA,NA
3896.2011,H11,H11T96,Macaranga gigantea,2011,NA,NA
3897.2011,H11,H11T97,Santiria laevigata,2011,NA,NA
3898.2011,H11,H11T98,Streblus elongatus,2011,NA,NA
3899.2011,H11,H11T99,Archidendron clypearia,2011,NA,NA
3900.2011,H12,H12T01,Xylopia ferruginea,2011,1.2,1.130973355
3901.2011,H12,H12T02,Gironniera nervosa,2011,4.3,14.52201204
3902.2011,H12,H12T03,Elaeocarpus mastersii,2011,1.5,1.767145868
3903.2011,H12,H12T04,Litsea grandis,2011,NA,NA
3904.2011,H12,H12T05,Elaeocarpus stipularis,2011,NA,NA
3905.2011,H12,H12T06,Elaeocarpus stipularis,2011,NA,NA
3906.2011,H12,H12T07,Elaeocarpus stipularis,2011,NA,NA
3907.2011,H12,H12T08,Elaeocarpus stipularis,2011,NA,NA
3908.2011,H12,H12T09,Macaranga bancana,2011,NA,NA
3909.2011,H12,H12T10,Macaranga bancana,2011,NA,NA
3910.2011,H12,H12T100A,Syzygium borneense,2011,NA,NA
3911.2011,H12,H12T100B,Syzygium borneense,2011,NA,NA
3912.2011,H12,H12T101,Antidesma cf. cuspidatum,2011,NA,NA
3913.2011,H12,H12T102,Litsea grandis,2011,NA,NA
3914.2011,H12,H12T103,Gironniera nervosa,2011,NA,NA
3915.2011,H12,H12T104,Elaeocarpus mastersii,2011,NA,NA
3916.2011,H12,H12T105,Prunus polystachya,2011,NA,NA
3917.2011,H12,H12T106,Garcinia cf. parvifolia,2011,NA,NA
3918.2011,H12,H12T107,Prunus polystachya,2011,NA,NA
3919.2011,H12,H12T108,Calophyllum tetrapterum,2011,NA,NA
3920.2011,H12,H12T109A,Calophyllum tetrapterum,2011,NA,NA
3921.2011,H12,H12T109B,Calophyllum tetrapterum,2011,NA,NA
3922.2011,H12,H12T11,Elaeocarpus stipularis,2011,NA,NA
3923.2011,H12,H12T110,Timonius wallichianus,2011,NA,NA
3924.2011,H12,H12T111A,Calophyllum tetrapterum,2011,NA,NA
3925.2011,H12,H12T111B,Calophyllum tetrapterum,2011,NA,NA
3926.2011,H12,H12T112,Prunus polystachya,2011,NA,NA
3927.2011,H12,H12T113,Prunus polystachya,2011,NA,NA
3928.2011,H12,H12T114,Macaranga bancana,2011,NA,NA
3929.2011,H12,H12T115,Macaranga conifera,2011,NA,NA
3930.2011,H12,H12T116,Macaranga gigantea,2011,NA,NA
3931.2011,H12,H12T117,Artocarpus elasticus,2011,NA,NA
3932.2011,H12,H12T118,Litsea elliptica,2011,NA,NA
3933.2011,H12,H12T119,Prunus polystachya,2011,NA,NA
3934.2011,H12,H12T12,Elaeocarpus stipularis,2011,NA,NA
3935.2011,H12,H12T120,Prunus polystachya,2011,NA,NA
3936.2011,H12,H12T121,Prunus polystachya,2011,NA,NA
3937.2011,H12,H12T122,Gironniera nervosa,2011,NA,NA
3938.2011,H12,H12T123,Archidendron clypearia,2011,NA,NA
3939.2011,H12,H12T124,Prunus polystachya,2011,NA,NA
3940.2011,H12,H12T125,Prunus polystachya,2011,NA,NA
3941.2011,H12,H12T126,Litsea elliptica,2011,NA,NA
3942.2011,H12,H12T127,Archidendron clypearia,2011,NA,NA
3943.2011,H12,H12T128,Gironniera nervosa,2011,NA,NA
3944.2011,H12,H12T129A,Calophyllum tetrapterum,2011,NA,NA
3945.2011,H12,H12T129C,Calophyllum tetrapterum,2011,NA,NA
3946.2011,H12,H12T13,Aquilaria malaccensis,2011,NA,NA
3947.2011,H12,H12T130,Prunus polystachya,2011,NA,NA
3948.2011,H12,H12T131,Santiria rubiginosa,2011,NA,NA
3949.2011,H12,H12T132,Calophyllum pulcherrimum,2011,NA,NA
3950.2011,H12,H12T133,Psydrax sp. 10,2011,NA,NA
3951.2011,H12,H12T134,Calophyllum pulcherrimum,2011,NA,NA
3952.2011,H12,H12T135,Calophyllum tetrapterum,2011,NA,NA
3953.2011,H12,H12T136,Calophyllum pulcherrimum,2011,NA,NA
3954.2011,H12,H12T137,Prunus polystachya,2011,NA,NA
3955.2011,H12,H12T138,Elaeocarpus stipularis,2011,NA,NA
3956.2011,H12,H12T139,Artabotrys cf. suaveolens,2011,NA,NA
3957.2011,H12,H12T14,Prunus polystachya,2011,NA,NA
3958.2011,H12,H12T140,Guioa pubescens,2011,NA,NA
3959.2011,H12,H12T141,Xanthophyllum flavescens,2011,NA,NA
3960.2011,H12,H12T142,Alstonia angustifolia,2011,NA,NA
3961.2011,H12,H12T143,Calophyllum pulcherrimum,2011,NA,NA
3962.2011,H12,H12T144,Elaeocarpus mastersii,2011,NA,NA
3963.2011,H12,H12T145,Elaeocarpus mastersii,2011,NA,NA
3964.2011,H12,H12T146,Elaeocarpus mastersii,2011,NA,NA
3965.2011,H12,H12T147,Syzygium lineatum,2011,NA,NA
3966.2011,H12,H12T148,Palaquium obovatum,2011,NA,NA
3967.2011,H12,H12T149,Prunus polystachya,2011,NA,NA
3968.2011,H12,H12T15,Archidendron clypearia,2011,NA,NA
3969.2011,H12,H12T150,Syzygium borneense,2011,NA,NA
3970.2011,H12,H12T151A,Timonius wallichianus,2011,NA,NA
3971.2011,H12,H12T151B,Timonius wallichianus,2011,NA,NA
3972.2011,H12,H12T151C,Timonius wallichianus,2011,NA,NA
3973.2011,H12,H12T151D,Timonius wallichianus,2011,NA,NA
3974.2011,H12,H12T151E,Timonius wallichianus,2011,NA,NA
3975.2011,H12,H12T151F,Timonius wallichianus,2011,NA,NA
3976.2011,H12,H12T151G,Timonius wallichianus,2011,NA,NA
3977.2011,H12,H12T152,Anisophyllea disticha,2011,NA,NA
3978.2011,H12,H12T153,Prunus polystachya,2011,NA,NA
3979.2011,H12,H12T154,Sterculia coccinea,2011,NA,NA
3980.2011,H12,H12T155,Calophyllum pulcherrimum,2011,NA,NA
3981.2011,H12,H12T156,Syzygium lineatum,2011,NA,NA
3982.2011,H12,H12T157,Mallotus paniculatus,2011,NA,NA
3983.2011,H12,H12T158,Macaranga gigantea,2011,NA,NA
3984.2011,H12,H12T159,Rhodamnia cinerea,2011,NA,NA
3985.2011,H12,H12T160,Elaeocarpus mastersii,2011,NA,NA
3986.2011,H12,H12T161,Elaeocarpus petiolatus,2011,NA,NA
3987.2011,H12,H12T162,Palaquium obovatum,2011,NA,NA
3988.2011,H12,H12T163,Litsea firma,2011,NA,NA
3989.2011,H12,H12T164,Elaeocarpus mastersii,2011,NA,NA
3990.2011,H12,H12T165,Palaquium obovatum,2011,NA,NA
3991.2011,H12,H12T166,Alstonia angustifolia,2011,NA,NA
3992.2011,H12,H12T167,Calophyllum pulcherrimum,2011,NA,NA
3993.2011,H12,H12T168,Guioa pleuropteris,2011,NA,NA
3994.2011,H12,H12T169,Prunus polystachya,2011,NA,NA
3995.2011,H12,H12T16A,Archidendron clypearia,2011,NA,NA
3996.2011,H12,H12T16B,Archidendron clypearia,2011,NA,NA
3997.2011,H12,H12T17,Castanopsis cf. wallichii,2011,NA,NA
3998.2011,H12,H12T170,Garcinia cf. parvifolia,2011,NA,NA
3999.2011,H12,H12T171,Litsea firma,2011,NA,NA
4000.2011,H12,H12T172,Syzygium borneense,2011,NA,NA
4001.2011,H12,H12T173,Litsea firma,2011,NA,NA
4002.2011,H12,H12T18,Archidendron clypearia,2011,NA,NA
4003.2011,H12,H12T19,Elaeocarpus mastersii,2011,NA,NA
4004.2011,H12,H12T20,Canarium pilosum,2011,NA,NA
4005.2011,H12,H12T21,Archidendron clypearia,2011,NA,NA
4006.2011,H12,H12T22,Elaeocarpus mastersii,2011,NA,NA
4007.2011,H12,H12T23,Prunus polystachya,2011,NA,NA
4008.2011,H12,H12T24,Prunus polystachya,2011,NA,NA
4009.2011,H12,H12T25A,Archidendron clypearia,2011,NA,NA
4010.2011,H12,H12T25B,Archidendron clypearia,2011,NA,NA
4011.2011,H12,H12T25C,Archidendron clypearia,2011,NA,NA
4012.2011,H12,H12T25D,Archidendron clypearia,2011,NA,NA
4013.2011,H12,H12T26,Gironniera nervosa,2011,NA,NA
4014.2011,H12,H12T26B,Gironniera nervosa,2011,NA,NA
4015.2011,H12,H12T27,Macaranga bancana,2011,NA,NA
4016.2011,H12,H12T28,Gironniera nervosa,2011,NA,NA
4017.2011,H12,H12T29,Calophyllum pulcherrimum,2011,NA,NA
4018.2011,H12,H12T30,Timonius wallichianus,2011,NA,NA
4019.2011,H12,H12T31,Timonius wallichianus,2011,NA,NA
4020.2011,H12,H12T32,Litsea elliptica,2011,NA,NA
4021.2011,H12,H12T33,Archidendron clypearia,2011,NA,NA
4022.2011,H12,H12T34,Archidendron clypearia,2011,NA,NA
4023.2011,H12,H12T35,Prunus polystachya,2011,NA,NA
4024.2011,H12,H12T36,Gironniera nervosa,2011,NA,NA
4025.2011,H12,H12T37,Prunus polystachya,2011,NA,NA
4026.2011,H12,H12T38,Garcinia cf. parvifolia,2011,NA,NA
4027.2011,H12,H12T39,Prunus polystachya,2011,NA,NA
4028.2011,H12,H12T40,Rhodamnia cinerea,2011,NA,NA
4029.2011,H12,H12T40B,Rhodamnia cinerea,2011,NA,NA
4030.2011,H12,H12T40C,Rhodamnia cinerea,2011,NA,NA
4031.2011,H12,H12T40D,Rhodamnia cinerea,2011,NA,NA
4032.2011,H12,H12T40E,Rhodamnia cinerea,2011,NA,NA
4033.2011,H12,H12T41,Archidendron clypearia,2011,NA,NA
4034.2011,H12,H12T42A,Syzygium filiforme,2011,NA,NA
4035.2011,H12,H12T42B,Syzygium filiforme,2011,NA,NA
4036.2011,H12,H12T42C,Syzygium filiforme,2011,NA,NA
4037.2011,H12,H12T43,Nephelium maingayi,2011,NA,NA
4038.2011,H12,H12T44,Prunus polystachya,2011,NA,NA
4039.2011,H12,H12T45,Elaeocarpus ferrugineus,2011,NA,NA
4040.2011,H12,H12T46,Garcinia cf. parvifolia,2011,NA,NA
4041.2011,H12,H12T47,Archidendron clypearia,2011,NA,NA
4042.2011,H12,H12T48,Archidendron clypearia,2011,NA,NA
4043.2011,H12,H12T49A,Archidendron clypearia,2011,NA,NA
4044.2011,H12,H12T49B,Archidendron clypearia,2011,NA,NA
4045.2011,H12,H12T49C,Archidendron clypearia,2011,NA,NA
4046.2011,H12,H12T50,Macaranga heynei,2011,NA,NA
4047.2011,H12,H12T51A,Calophyllum tetrapterum,2011,NA,NA
4048.2011,H12,H12T51B,Calophyllum tetrapterum,2011,NA,NA
4049.2011,H12,H12T52,Syzygium borneense,2011,NA,NA
4050.2011,H12,H12T53,Dysoxylum cauliflorum,2011,NA,NA
4051.2011,H12,H12T54,Palaquium obovatum,2011,NA,NA
4052.2011,H12,H12T55,Archidendron clypearia,2011,NA,NA
4053.2011,H12,H12T56,Timonius wallichianus,2011,NA,NA
4054.2011,H12,H12T56B,Timonius wallichianus,2011,NA,NA
4055.2011,H12,H12T57,Archidendron clypearia,2011,NA,NA
4056.2011,H12,H12T58,Archidendron clypearia,2011,NA,NA
4057.2011,H12,H12T59,Elaeocarpus mastersii,2011,NA,NA
4058.2011,H12,H12T60,Garcinia cf. parvifolia,2011,NA,NA
4059.2011,H12,H12T61,Prunus polystachya,2011,NA,NA
4060.2011,H12,H12T62A,Macaranga bancana,2011,NA,NA
4061.2011,H12,H12T62B,Macaranga bancana,2011,NA,NA
4062.2011,H12,H12T63,Lindera lucida,2011,NA,NA
4063.2011,H12,H12T64,Macaranga bancana,2011,NA,NA
4064.2011,H12,H12T64B,Macaranga bancana,2011,NA,NA
4065.2011,H12,H12T64C,Macaranga bancana,2011,NA,NA
4066.2011,H12,H12T65,Elaeocarpus mastersii,2011,NA,NA
4067.2011,H12,H12T66,Gironniera nervosa,2011,NA,NA
4068.2011,H12,H12T67,Gironniera nervosa,2011,NA,NA
4069.2011,H12,H12T68,Calophyllum tetrapterum,2011,NA,NA
4070.2011,H12,H12T69,Timonius wallichianus,2011,NA,NA
4071.2011,H12,H12T69B,Timonius wallichianus,2011,NA,NA
4072.2011,H12,H12T69C,Timonius wallichianus,2011,NA,NA
4073.2011,H12,H12T69D,Timonius wallichianus,2011,NA,NA
4074.2011,H12,H12T69E,Timonius wallichianus,2011,NA,NA
4075.2011,H12,H12T69F,Timonius wallichianus,2011,NA,NA
4076.2011,H12,H12T69G,Timonius wallichianus,2011,NA,NA
4077.2011,H12,H12T69H,Timonius wallichianus,2011,NA,NA
4078.2011,H12,H12T69I,Timonius wallichianus,2011,NA,NA
4079.2011,H12,H12T70,Archidendron clypearia,2011,NA,NA
4080.2011,H12,H12T71A,Elaeocarpus mastersii,2011,NA,NA
4081.2011,H12,H12T71B,Elaeocarpus mastersii,2011,NA,NA
4082.2011,H12,H12T72,Antidesma cf. cuspidatum,2011,NA,NA
4083.2011,H12,H12T73,Timonius wallichianus,2011,NA,NA
4084.2011,H12,H12T74,Castanopsis cf. wallichii,2011,NA,NA
4085.2011,H12,H12T75,Castanopsis cf. wallichii,2011,NA,NA
4086.2011,H12,H12T76,Syzygium nemestrinum,2011,NA,NA
4087.2011,H12,H12T77,Garcinia cf. parvifolia,2011,NA,NA
4088.2011,H12,H12T78A,Elaeocarpus mastersii,2011,NA,NA
4089.2011,H12,H12T78B,Elaeocarpus mastersii,2011,NA,NA
4090.2011,H12,H12T79,Timonius wallichianus,2011,NA,NA
4091.2011,H12,H12T80,Calophyllum rufigemmatum,2011,NA,NA
4092.2011,H12,H12T81,Prunus polystachya,2011,NA,NA
4093.2011,H12,H12T82,Prunus polystachya,2011,NA,NA
4094.2011,H12,H12T83,Macaranga conifera,2011,NA,NA
4095.2011,H12,H12T84,Elaeocarpus mastersii,2011,NA,NA
4096.2011,H12,H12T85,Macaranga gigantea,2011,NA,NA
4097.2011,H12,H12T86,Alstonia angustifolia,2011,NA,NA
4098.2011,H12,H12T87,Syzygium filiforme,2011,NA,NA
4099.2011,H12,H12T88,Canarium pilosum,2011,NA,NA
4100.2011,H12,H12T89,Syzygium borneense,2011,NA,NA
4101.2011,H12,H12T90,Macaranga gigantea,2011,NA,NA
4102.2011,H12,H12T91,Litsea elliptica,2011,NA,NA
4103.2011,H12,H12T92,Prunus polystachya,2011,NA,NA
4104.2011,H12,H12T93,Santiria rubiginosa,2011,NA,NA
4105.2011,H12,H12T94,Prunus polystachya,2011,NA,NA
4106.2011,H12,H12T95A,Elaeocarpus salicifolius,2011,NA,NA
4107.2011,H12,H12T95B,Elaeocarpus salicifolius,2011,NA,NA
4108.2011,H12,H12T96,Litsea elliptica,2011,NA,NA
4109.2011,H12,H12T97,Macaranga gigantea,2011,NA,NA
4110.2011,H12,H12T98,Antidesma cf. cuspidatum,2011,NA,NA
4111.2011,H12,H12T99,Ixonanthes reticulata,2011,NA,NA
4112.2011,H13,H13T01,Garcinia cf. parvifolia,2011,1.4,1.5393804
4113.2011,H13,H13T02,Xanthophyllum flavescens,2011,8.9,62.21138852
4114.2011,H13,H13T03,Garcinia cf. parvifolia,2011,1,0.785398163
4115.2011,H13,H13T04,Dialium platysepalum,2011,1.2,1.130973355
4116.2011,H13,H13T05,Macaranga gigantea,2011,NA,NA
4117.2011,H13,H13T06,Canarium pilosum,2011,NA,NA
4118.2011,H13,H13T06B,Canarium pilosum,2011,NA,NA
4119.2011,H13,H13T07A,Macaranga gigantea,2011,NA,NA
4120.2011,H13,H13T07B,Macaranga gigantea,2011,NA,NA
4121.2011,H13,H13T08,Archidendron clypearia,2011,NA,NA
4122.2011,H13,H13T09,Macaranga conifera,2011,NA,NA
4123.2011,H13,H13T10,Nephelium maingayi,2011,NA,NA
4124.2011,H13,H13T11A,Rhodamnia cinerea,2011,NA,NA
4125.2011,H13,H13T11B,Rhodamnia cinerea,2011,NA,NA
4126.2011,H13,H13T11C,Rhodamnia cinerea,2011,NA,NA
4127.2011,H13,H13T11D,Rhodamnia cinerea,2011,NA,NA
4128.2011,H13,H13T11E,Rhodamnia cinerea,2011,NA,NA
4129.2011,H13,H13T11F,Rhodamnia cinerea,2011,NA,NA
4130.2011,H13,H13T11G,Rhodamnia cinerea,2011,NA,NA
4131.2011,H13,H13T11H,Rhodamnia cinerea,2011,NA,NA
4132.2011,H13,H13T11I,Rhodamnia cinerea,2011,NA,NA
4133.2011,H13,H13T11J,Rhodamnia cinerea,2011,NA,NA
4134.2011,H13,H13T11K,Rhodamnia cinerea,2011,NA,NA
4135.2011,H13,H13T11L,Rhodamnia cinerea,2011,NA,NA
4136.2011,H13,H13T11M,Rhodamnia cinerea,2011,NA,NA
4137.2011,H13,H13T11N,Rhodamnia cinerea,2011,NA,NA
4138.2011,H13,H13T11O,Rhodamnia cinerea,2011,NA,NA
4139.2011,H13,H13T11P,Rhodamnia cinerea,2011,NA,NA
4140.2011,H13,H13T11Q,Rhodamnia cinerea,2011,NA,NA
4141.2011,H13,H13T11R,Rhodamnia cinerea,2011,NA,NA
4142.2011,H13,H13T11S,Rhodamnia cinerea,2011,NA,NA
4143.2011,H13,H13T12A,Aporosa globifera,2011,NA,NA
4144.2011,H13,H13T12B,Aporosa globifera,2011,NA,NA
4145.2011,H13,H13T12C,Aporosa globifera,2011,NA,NA
4146.2011,H13,H13T13A,Clerodendrum laevifolium,2011,NA,NA
4147.2011,H13,H13T14A,Litsea elliptica,2011,NA,NA
4148.2011,H13,H13T14B,Litsea elliptica,2011,NA,NA
4149.2011,H13,H13T14C,Litsea elliptica,2011,NA,NA
4150.2011,H13,H13T15,Canarium pilosum,2011,NA,NA
4151.2011,H13,H13T16,Archidendron clypearia,2011,NA,NA
4152.2011,H13,H13T17,Nephelium maingayi,2011,NA,NA
4153.2011,H13,H13T18,Nephelium maingayi,2011,NA,NA
4154.2011,H13,H13T19,Macaranga gigantea,2011,NA,NA
4155.2011,H13,H13T20,Macaranga trichocarpa,2011,NA,NA
4156.2011,H13,H13T21,Macaranga trichocarpa,2011,NA,NA
4157.2011,H13,H13T21B,Macaranga trichocarpa,2011,NA,NA
4158.2011,H13,H13T22,Macaranga trichocarpa,2011,NA,NA
4159.2011,H13,H13T23,Timonius wallichianus,2011,NA,NA
4160.2011,H13,H13T24,Macaranga gigantea,2011,NA,NA
4161.2011,H13,H13T25,Litsea elliptica,2011,NA,NA
4162.2011,H13,H13T25B,Litsea elliptica,2011,NA,NA
4163.2011,H13,H13T25C,Litsea elliptica,2011,NA,NA
4164.2011,H13,H13T26,Macaranga gigantea,2011,NA,NA
4165.2011,H13,H13T27,Timonius wallichianus,2011,NA,NA
4166.2011,H13,H13T28,Nephelium maingayi,2011,NA,NA
4167.2011,H13,H13T29,Gironniera nervosa,2011,NA,NA
4168.2011,H13,H13T30,Palaquium obovatum,2011,NA,NA
4169.2011,H13,H13T31,Macaranga conifera,2011,NA,NA
4170.2011,H13,H13T32,Macaranga bancana,2011,NA,NA
4171.2011,H13,H13T33,Nephelium maingayi,2011,NA,NA
4172.2011,H13,H13T34,Nephelium maingayi,2011,NA,NA
4173.2011,H13,H13T35,Macaranga heynei,2011,NA,NA
4174.2011,H13,H13T36,Nephelium maingayi,2011,NA,NA
4175.2011,H13,H13T37,Alstonia angustifolia,2011,NA,NA
4176.2011,H13,H13T38,Macaranga gigantea,2011,NA,NA
4177.2011,H13,H13T39,Dialium platysepalum,2011,NA,NA
4178.2011,H13,H13T40,Timonius wallichianus,2011,NA,NA
4179.2011,H13,H13T41,Alstonia angustifolia,2011,NA,NA
4180.2011,H13,H13T42,Elaeocarpus mastersii,2011,NA,NA
4181.2011,H13,H13T43,Rhodamnia cinerea,2011,NA,NA
4182.2011,H13,H13T44,Calophyllum teysmannii,2011,NA,NA
4183.2011,H13,H13T45,Timonius wallichianus,2011,NA,NA
4184.2011,H13,H13T46,Rhodamnia cinerea,2011,NA,NA
4185.2011,H13,H13T47,Rhodamnia cinerea,2011,NA,NA
4186.2011,H13,H13T48,Macaranga heynei,2011,NA,NA
4187.2011,H13,H13T49,Macaranga conifera,2011,NA,NA
4188.2011,H13,H13T50,Nephelium maingayi,2011,NA,NA
4189.2011,H13,H13T51,Macaranga bancana,2011,NA,NA
4190.2011,H13,H13T52,Melastoma malabathricum,2011,NA,NA
4191.2011,H13,H13T53A,Macaranga conifera,2011,NA,NA
4192.2011,H13,H13T53B,Macaranga conifera,2011,NA,NA
4193.2011,H13,H13T54,Mallotus paniculatus,2011,NA,NA
4194.2011,H13,H13T55,Archidendron clypearia,2011,NA,NA
4195.2011,H13,H13T56,Melastoma malabathricum,2011,NA,NA
4196.2011,H13,H13T57,Nephelium maingayi,2011,NA,NA
4197.2011,H13,H13T58,Macaranga trichocarpa,2011,NA,NA
4198.2011,H13,H13T59,Macaranga bancana,2011,NA,NA
4199.2011,H13,H13T60,Macaranga trichocarpa,2011,NA,NA
4200.2011,H13,H13T60B,Macaranga trichocarpa,2011,NA,NA
4201.2011,H13,H13T61,Macaranga trichocarpa,2011,NA,NA
4202.2011,H13,H13T62,Macaranga heynei,2011,NA,NA
4203.2011,H13,H13T63,Melastoma malabathricum,2011,NA,NA
4204.2011,H13,H13T64,Macaranga trichocarpa,2011,NA,NA
4205.2011,H13,H13T65,Macaranga conifera,2011,NA,NA
4206.2011,H13,H13T66,Macaranga gigantea,2011,NA,NA
4207.2011,H13,H13T67,Macaranga conifera,2011,NA,NA
4208.2011,H13,H13T68,Macaranga conifera,2011,NA,NA
4209.2011,H13,H13T69,Elaeocarpus mastersii,2011,NA,NA
4210.2011,H13,H13T70,Calophyllum rufigemmatum,2011,NA,NA
4211.2011,H13,H13T71,Macaranga gigantea,2011,NA,NA
4212.2011,H13,H13T72,Macaranga trichocarpa,2011,NA,NA
4213.2011,H13,H13T73,Macaranga trichocarpa,2011,NA,NA
4214.2011,H13,H13T73B,Macaranga trichocarpa,2011,NA,NA
4215.2011,H13,H13T74,Macaranga trichocarpa,2011,NA,NA
4216.2011,H13,H13T75,Prunus polystachya,2011,NA,NA
4217.2011,H13,H13T76,Palaquium obovatum,2011,NA,NA
4218.2011,H13,H13T77,Nephelium maingayi,2011,NA,NA
4219.2011,H13,H13T78,Macaranga trichocarpa,2011,NA,NA
4220.2011,H13,H13T79,Macaranga trichocarpa,2011,NA,NA
4221.2011,H13,H13T80,Macaranga trichocarpa,2011,NA,NA
4222.2011,H16,H16T01,Calophyllum pulcherrimum,2011,1.1,0.950331778
4223.2011,H16,H16T02,Garcinia cf. parvifolia,2011,5.1,20.42820623
4224.2011,H16,H16T03,Garcinia cf. parvifolia,2011,1.5,1.767145868
4225.2011,H16,H16T04,Garcinia cf. parvifolia,2011,3.2,8.042477193
4226.2011,H16,H16T05,Garcinia cf. parvifolia,2011,1,0.785398163
4227.2011,H16,H16T06,Garcinia cf. parvifolia,2011,2.6,5.309291585
4228.2011,H16,H16T07,Garcinia cf. parvifolia,2011,4.3,14.52201204
4229.2011,H16,H16T08,Garcinia cf. parvifolia,2011,1,0.785398163
4230.2011,H16,H16T09,Garcinia cf. parvifolia,2011,1,0.785398163
4231.2011,H16,H16T10,Garcinia cf. parvifolia,2011,3.1,7.54767635
4232.2011,H16,H16T100,Elaeocarpus salicifolius,2011,NA,NA
4233.2011,H16,H16T101,Diospyros cf. lanceifolia,2011,NA,NA
